Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Box Score,OT,Attend.,LOG,Arena,Notes
Mon Dec 20 2021,8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,99,Box Score,,Box Score,,"15,721",2:17
Mon Dec 20 2021,9:00p,Charlotte Hornets,102,Utah Jazz,112,Box Score,,Box Score,,"18,306",2:10
Mon Dec 20 2021,10:00p,Sacramento Kings,98,Golden State Warriors,113,Box Score,,Box Score,,"18,064",2:03
Mon Dec 20 2021,10:30p,San Antonio Spurs,116,Los Angeles Clippers,92,Box Score,,Box Score,,"18,096",1:59
Tue Dec 21 2021,7:30p,Indiana Pacers,96,Miami Heat,125,Box Score,,Box Score,,"19,600",2:15
Tue Dec 21 2021,7:30p,Detroit Pistons,91,New York Knicks,105,Box Score,,Box Score,,"17,906",2:06
Tue Dec 21 2021,8:00p,Portland Trail Blazers,97,New Orleans Pelicans,111,Box Score,,Box Score,,"15,272",2:05
Tue Dec 21 2021,8:30p,Minnesota Timberwolves,102,Dallas Mavericks,114,Box Score,,Box Score,,"20,056",2:17
Tue Dec 21 2021,10:00p,Phoenix Suns,108,Los Angeles Lakers,90,Box Score,,Box Score,,"18,997",2:17
Wed Dec 22 2021,7:30p,Orlando Magic,104,Atlanta Hawks,98,Box Score,,Box Score,,"15,299",2:14
Wed Dec 22 2021,7:30p,Cleveland Cavaliers,101,Boston Celtics,111,Box Score,,Box Score,,"19,156",2:13
Wed Dec 22 2021,8:00p,Houston Rockets,106,Milwaukee Bucks,126,Box Score,,Box Score,,"17,341",2:20
Wed Dec 22 2021,8:00p,Denver Nuggets,94,Oklahoma City Thunder,108,Box Score,,Box Score,,"14,932",2:07
Wed Dec 22 2021,10:00p,Los Angeles Clippers,105,Sacramento Kings,89,Box Score,,Box Score,,"15,386",2:05
Thu Dec 23 2021,7:00p,Houston Rockets,106,Indiana Pacers,118,Box Score,,Box Score,,"15,089",2:11
Thu Dec 23 2021,7:00p,New Orleans Pelicans,110,Orlando Magic,104,Box Score,,Box Score,,"13,954",2:17
Thu Dec 23 2021,7:00p,Atlanta Hawks,98,Philadelphia 76ers,96,Box Score,,Box Score,,"20,408",2:15
Thu Dec 23 2021,7:30p,Detroit Pistons,112,Miami Heat,115,Box Score,,Box Score,,"19,600",2:18
Thu Dec 23 2021,7:30p,Washington Wizards,124,New York Knicks,117,Box Score,,Box Score,,"18,208",2:15
Thu Dec 23 2021,8:30p,Milwaukee Bucks,102,Dallas Mavericks,95,Box Score,,Box Score,,"19,654",2:12
Thu Dec 23 2021,9:00p,Charlotte Hornets,115,Denver Nuggets,107,Box Score,,Box Score,,"17,003",2:11
Thu Dec 23 2021,9:00p,Oklahoma City Thunder,101,Phoenix Suns,113,Box Score,,Box Score,,"17,071",2:06
Thu Dec 23 2021,9:00p,Minnesota Timberwolves,116,Utah Jazz,128,Box Score,,Box Score,,"18,306",2:09
Thu Dec 23 2021,10:00p,Memphis Grizzlies,104,Golden State Warriors,113,Box Score,,Box Score,,"18,064",2:17
Thu Dec 23 2021,10:30p,San Antonio Spurs,138,Los Angeles Lakers,110,Box Score,,Box Score,,"18,997",2:25
Sat Dec 25 2021,12:00p,Atlanta Hawks,87,New York Knicks,101,Box Score,,Box Score,,"19,812",2:15
Sat Dec 25 2021,2:30p,Boston Celtics,113,Milwaukee Bucks,117,Box Score,,Box Score,,"17,341",2:29
Sat Dec 25 2021,5:00p,Golden State Warriors,116,Phoenix Suns,107,Box Score,,Box Score,,"17,071",2:18
Sat Dec 25 2021,8:00p,Brooklyn Nets,122,Los Angeles Lakers,115,Box Score,,Box Score,,"18,997",2:35
Sat Dec 25 2021,10:30p,Dallas Mavericks,116,Utah Jazz,120,Box Score,,Box Score,,"18,306",2:39
Sun Dec 26 2021,3:30p,Orlando Magic,83,Miami Heat,93,Box Score,,Box Score,,"19,600",2:05
Sun Dec 26 2021,6:00p,Toronto Raptors,99,Cleveland Cavaliers,144,Box Score,,Box Score,,"19,432",1:57
Sun Dec 26 2021,6:00p,Memphis Grizzlies,127,Sacramento Kings,102,Box Score,,Box Score,,"15,685",2:15
Sun Dec 26 2021,6:00p,Philadelphia 76ers,117,Washington Wizards,96,Box Score,,Box Score,,"16,767",2:22
Sun Dec 26 2021,7:00p,New Orleans Pelicans,112,Oklahoma City Thunder,117,Box Score,,Box Score,,"15,608",2:19
Sun Dec 26 2021,7:00p,Detroit Pistons,109,San Antonio Spurs,144,Box Score,,Box Score,,"14,715",2:26
Sun Dec 26 2021,8:00p,Indiana Pacers,105,Chicago Bulls,113,Box Score,,Box Score,,"20,475",2:09
Sun Dec 26 2021,9:00p,Denver Nuggets,103,Los Angeles Clippers,100,Box Score,,Box Score,,"17,759",2:10
Mon Dec 27 2021,7:00p,Houston Rockets,99,Charlotte Hornets,123,Box Score,,Box Score,,"19,349",2:00
Mon Dec 27 2021,7:30p,Chicago Bulls,130,Atlanta Hawks,118,Box Score,,Box Score,,"17,049",2:06
Mon Dec 27 2021,8:00p,Boston Celtics,103,Minnesota Timberwolves,108,Box Score,,Box Score,,"15,962",2:10
Mon Dec 27 2021,8:30p,Utah Jazz,110,San Antonio Spurs,104,Box Score,,Box Score,,"16,255",2:09
Mon Dec 27 2021,9:00p,Memphis Grizzlies,114,Phoenix Suns,113,Box Score,,Box Score,,"17,071",2:16
Mon Dec 27 2021,10:00p,Dallas Mavericks,132,Portland Trail Blazers,117,Box Score,,Box Score,,"18,430",2:24
Mon Dec 27 2021,10:30p,Brooklyn Nets,124,Los Angeles Clippers,108,Box Score,,Box Score,,"17,128",2:09
Tue Dec 28 2021,7:00p,Milwaukee Bucks,127,Orlando Magic,110,Box Score,,Box Score,,"16,696",2:17
Tue Dec 28 2021,7:30p,Washington Wizards,112,Miami Heat,119,Box Score,,Box Score,,"19,600",2:07
Tue Dec 28 2021,7:30p,Philadelphia 76ers,114,Toronto Raptors,109,Box Score,,Box Score,,"6,960",2:22
Tue Dec 28 2021,8:00p,Los Angeles Lakers,132,Houston Rockets,123,Box Score,,Box Score,,"18,104",2:20
Tue Dec 28 2021,8:00p,New York Knicks,96,Minnesota Timberwolves,88,Box Score,,Box Score,,"16,339",2:14
Tue Dec 28 2021,8:00p,Cleveland Cavaliers,104,New Orleans Pelicans,108,Box Score,,Box Score,,"15,835",2:12
Tue Dec 28 2021,10:00p,Denver Nuggets,89,Golden State Warriors,86,Box Score,,Box Score,,"18,064",2:19
Tue Dec 28 2021,10:00p,Oklahoma City Thunder,111,Sacramento Kings,117,Box Score,,Box Score,,"14,750",2:16
Wed Dec 29 2021,7:00p,New York Knicks,94,Detroit Pistons,85,Box Score,,Box Score,,"18,312",2:14
Wed Dec 29 2021,7:00p,Charlotte Hornets,116,Indiana Pacers,108,Box Score,,Box Score,,"17,608",2:21
Wed Dec 29 2021,7:30p,Los Angeles Clippers,91,Boston Celtics,82,Box Score,,Box Score,,"19,156",2:07
Wed Dec 29 2021,8:00p,Atlanta Hawks,117,Chicago Bulls,131,Box Score,,Box Score,,"21,372",2:19
Wed Dec 29 2021,8:00p,Los Angeles Lakers,99,Memphis Grizzlies,104,Box Score,,Box Score,,"17,794",2:19
Wed Dec 29 2021,9:00p,Oklahoma City Thunder,97,Phoenix Suns,115,Box Score,,Box Score,,"17,071",2:09
Wed Dec 29 2021,10:00p,Utah Jazz,120,Portland Trail Blazers,105,Box Score,,Box Score,,"17,828",2:16
Wed Dec 29 2021,10:30p,Dallas Mavericks,94,Sacramento Kings,95,Box Score,,Box Score,,"16,071",2:12
Thu Dec 30 2021,7:00p,Philadelphia 76ers,110,Brooklyn Nets,102,Box Score,,Box Score,,"17,920",2:10
Thu Dec 30 2021,7:00p,Milwaukee Bucks,136,Orlando Magic,118,Box Score,,Box Score,,"15,855",2:15
Thu Dec 30 2021,7:00p,Cleveland Cavaliers,93,Washington Wizards,110,Box Score,,Box Score,,"15,637",2:04
Fri Dec 31 2021,1:00p,Phoenix Suns,108,Boston Celtics,123,Box Score,,Box Score,,"19,156",2:17
Fri Dec 31 2021,3:00p,Chicago Bulls,108,Indiana Pacers,106,Box Score,,Box Score,,"17,515",2:18
Fri Dec 31 2021,6:00p,Dallas Mavericks,112,Sacramento Kings,96,Box Score,,Box Score,,"15,833",2:01
Fri Dec 31 2021,7:00p,Miami Heat,120,Houston Rockets,110,Box Score,,Box Score,,"16,197",2:16
Fri Dec 31 2021,7:30p,Atlanta Hawks,121,Cleveland Cavaliers,118,Box Score,,Box Score,,"17,745",2:16
Fri Dec 31 2021,7:30p,Los Angeles Clippers,108,Toronto Raptors,116,Box Score,,Box Score,,0,2:13
Fri Dec 31 2021,8:00p,San Antonio Spurs,105,Memphis Grizzlies,118,Box Score,,Box Score,,"15,412",2:06
Fri Dec 31 2021,8:00p,New York Knicks,80,Oklahoma City Thunder,95,Box Score,,Box Score,,"16,451",1:54
Fri Dec 31 2021,9:00p,Minnesota Timberwolves,108,Utah Jazz,120,Box Score,,Box Score,,"18,306",2:18
Fri Dec 31 2021,10:30p,Portland Trail Blazers,106,Los Angeles Lakers,139,Box Score,,Box Score,,"18,997",2:11
Sat Jan 01 2022,6:30p,New Orleans Pelicans,113,Milwaukee Bucks,136,Box Score,,Box Score,,"17,341",2:17
Sat Jan 01 2022,7:00p,San Antonio Spurs,116,Detroit Pistons,117,Box Score,,Box Score,OT,"18,911",2:41
Sat Jan 01 2022,7:00p,Chicago Bulls,120,Washington Wizards,119,Box Score,,Box Score,,"19,043",2:30
Sat Jan 01 2022,7:30p,Los Angeles Clippers,120,Brooklyn Nets,116,Box Score,,Box Score,,"17,732",2:24
Sat Jan 01 2022,8:00p,Denver Nuggets,124,Houston Rockets,111,Box Score,,Box Score,,"18,055",2:19
Sat Jan 01 2022,9:00p,Golden State Warriors,123,Utah Jazz,116,Box Score,,Box Score,,"18,306",2:20
Sun Jan 02 2022,3:30p,New York Knicks,105,Toronto Raptors,120,Box Score,,Box Score,,0,2:12
Sun Jan 02 2022,6:00p,Orlando Magic,111,Boston Celtics,116,Box Score,,Box Score,OT,"19,156",2:40
Sun Jan 02 2022,6:00p,Indiana Pacers,104,Cleveland Cavaliers,108,Box Score,,Box Score,,"17,808",2:17
Sun Jan 02 2022,6:00p,Miami Heat,113,Sacramento Kings,115,Box Score,,Box Score,,"13,699",2:08
Sun Jan 02 2022,7:00p,Phoenix Suns,133,Charlotte Hornets,99,Box Score,,Box Score,,"19,088",2:05
Sun Jan 02 2022,7:00p,Dallas Mavericks,95,Oklahoma City Thunder,86,Box Score,,Box Score,,"14,751",1:57
Sun Jan 02 2022,9:30p,Minnesota Timberwolves,103,Los Angeles Lakers,108,Box Score,,Box Score,,"18,343",2:12
Mon Jan 03 2022,7:00p,Houston Rockets,113,Philadelphia 76ers,133,Box Score,,Box Score,,"20,026",2:12
Mon Jan 03 2022,7:00p,Charlotte Hornets,121,Washington Wizards,124,Box Score,,Box Score,,"8,902",2:13
Mon Jan 03 2022,7:30p,Memphis Grizzlies,118,Brooklyn Nets,104,Box Score,,Box Score,,"17,089",2:13
Mon Jan 03 2022,8:00p,Orlando Magic,98,Chicago Bulls,102,Box Score,,Box Score,,"20,502",2:17
Mon Jan 03 2022,8:00p,Detroit Pistons,115,Milwaukee Bucks,106,Box Score,,Box Score,,"17,341",2:14
Mon Jan 03 2022,8:00p,Utah Jazz,115,New Orleans Pelicans,104,Box Score,,Box Score,,"15,057",2:24
Mon Jan 03 2022,8:30p,Denver Nuggets,89,Dallas Mavericks,103,Box Score,,Box Score,,"19,767",2:11
Mon Jan 03 2022,10:00p,Miami Heat,108,Golden State Warriors,115,Box Score,,Box Score,,"18,064",2:12
Mon Jan 03 2022,10:00p,Atlanta Hawks,131,Portland Trail Blazers,136,Box Score,,Box Score,,"15,091",2:14
Mon Jan 03 2022,10:30p,Minnesota Timberwolves,122,Los Angeles Clippers,104,Box Score,,Box Score,,"15,959",1:58
Tue Jan 04 2022,7:00p,Memphis Grizzlies,110,Cleveland Cavaliers,106,Box Score,,Box Score,,"18,178",2:10
Tue Jan 04 2022,7:00p,San Antonio Spurs,104,Toronto Raptors,129,Box Score,,Box Score,,0,2:03
Tue Jan 04 2022,7:30p,Indiana Pacers,94,New York Knicks,104,Box Score,,Box Score,,"18,449",2:18
Tue Jan 04 2022,8:00p,Phoenix Suns,123,New Orleans Pelicans,110,Box Score,,Box Score,,"15,158",2:11
Tue Jan 04 2022,10:30p,Sacramento Kings,114,Los Angeles Lakers,122,Box Score,,Box Score,,"17,919",2:12
Wed Jan 05 2022,7:00p,Detroit Pistons,111,Charlotte Hornets,140,Box Score,,Box Score,,"14,427",2:06
Wed Jan 05 2022,7:00p,Philadelphia 76ers,116,Orlando Magic,106,Box Score,,Box Score,,"13,116",2:21
Wed Jan 05 2022,7:00p,Houston Rockets,114,Washington Wizards,111,Box Score,,Box Score,,"13,014",2:26
Wed Jan 05 2022,7:30p,San Antonio Spurs,99,Boston Celtics,97,Box Score,,Box Score,,"19,156",2:05
Wed Jan 05 2022,7:30p,Golden State Warriors,82,Dallas Mavericks,99,Box Score,,Box Score,,"20,441",2:15
Wed Jan 05 2022,7:30p,Brooklyn Nets,129,Indiana Pacers,121,Box Score,,Box Score,,"14,176",2:23
Wed Jan 05 2022,8:00p,Toronto Raptors,117,Milwaukee Bucks,111,Box Score,,Box Score,,"17,341",2:15
Wed Jan 05 2022,8:00p,Oklahoma City Thunder,90,Minnesota Timberwolves,98,Box Score,,Box Score,,"14,375",2:05
Wed Jan 05 2022,10:00p,Utah Jazz,115,Denver Nuggets,109,Box Score,,Box Score,,"14,056",2:11
Wed Jan 05 2022,10:00p,Miami Heat,115,Portland Trail Blazers,109,Box Score,,Box Score,,"15,773",2:29
Wed Jan 05 2022,10:00p,Atlanta Hawks,108,Sacramento Kings,102,Box Score,,Box Score,,"13,104",2:16
Thu Jan 06 2022,7:30p,Boston Celtics,105,New York Knicks,108,Box Score,,Box Score,,"17,529",2:20
Thu Jan 06 2022,8:00p,Detroit Pistons,88,Memphis Grizzlies,118,Box Score,,Box Score,,"12,983",2:07
Thu Jan 06 2022,8:00p,Golden State Warriors,96,New Orleans Pelicans,101,Box Score,,Box Score,,"15,986",2:18
Thu Jan 06 2022,10:00p,Los Angeles Clippers,89,Phoenix Suns,106,Box Score,,Box Score,,"17,071",2:12
Fri Jan 07 2022,7:00p,San Antonio Spurs,100,Philadelphia 76ers,119,Box Score,,Box Score,,"20,265",2:10
Fri Jan 07 2022,7:30p,Milwaukee Bucks,121,Brooklyn Nets,109,Box Score,,Box Score,,"17,732",2:11
Fri Jan 07 2022,7:30p,Utah Jazz,108,Toronto Raptors,122,Box Score,,Box Score,,0,2:06
Fri Jan 07 2022,8:00p,Washington Wizards,122,Chicago Bulls,130,Box Score,,Box Score,,"21,700",2:10
Fri Jan 07 2022,8:00p,Dallas Mavericks,130,Houston Rockets,106,Box Score,,Box Score,,"15,238",2:18
Fri Jan 07 2022,8:00p,Minnesota Timberwolves,135,Oklahoma City Thunder,105,Box Score,,Box Score,,"14,874",2:14
Fri Jan 07 2022,9:00p,Sacramento Kings,111,Denver Nuggets,121,Box Score,,Box Score,,"15,966",2:11
Fri Jan 07 2022,10:00p,Atlanta Hawks,118,Los Angeles Lakers,134,Box Score,,Box Score,,"18,997",2:20
Fri Jan 07 2022,10:00p,Cleveland Cavaliers,114,Portland Trail Blazers,101,Box Score,,Box Score,,"16,708",2:08
Sat Jan 08 2022,3:30p,Memphis Grizzlies,123,Los Angeles Clippers,108,Box Score,,Box Score,,"17,936",2:16
Sat Jan 08 2022,7:00p,Milwaukee Bucks,106,Charlotte Hornets,114,Box Score,,Box Score,,"19,139",2:23
Sat Jan 08 2022,7:00p,Orlando Magic,92,Detroit Pistons,97,Box Score,,Box Score,,"18,644",2:17
Sat Jan 08 2022,7:00p,Utah Jazz,113,Indiana Pacers,125,Box Score,,Box Score,,"13,160",2:12
Sat Jan 08 2022,7:30p,New York Knicks,75,Boston Celtics,99,Box Score,,Box Score,,"19,156",2:01
Sat Jan 08 2022,9:00p,Miami Heat,123,Phoenix Suns,100,Box Score,,Box Score,,"17,071",2:11
Sun Jan 09 2022,12:00p,San Antonio Spurs,119,Brooklyn Nets,121,Box Score,,Box Score,OT,"15,606",2:24
Sun Jan 09 2022,3:30p,Atlanta Hawks,93,Los Angeles Clippers,106,Box Score,,Box Score,,"14,836",1:59
Sun Jan 09 2022,6:00p,Washington Wizards,102,Orlando Magic,100,Box Score,,Box Score,,"13,223",2:17
Sun Jan 09 2022,6:00p,New Orleans Pelicans,101,Toronto Raptors,105,Box Score,,Box Score,,,2:12
Sun Jan 09 2022,7:00p,Minnesota Timberwolves,141,Houston Rockets,123,Box Score,,Box Score,,"15,277",2:12
Sun Jan 09 2022,7:00p,Denver Nuggets,99,Oklahoma City Thunder,95,Box Score,,Box Score,,"14,772",2:02
Sun Jan 09 2022,7:30p,Chicago Bulls,99,Dallas Mavericks,113,Box Score,,Box Score,,"20,041",1:54
Sun Jan 09 2022,8:30p,Cleveland Cavaliers,82,Golden State Warriors,96,Box Score,,Box Score,,"18,064",1:59
Sun Jan 09 2022,9:00p,Sacramento Kings,88,Portland Trail Blazers,103,Box Score,,Box Score,,"16,408",2:07
Sun Jan 09 2022,9:30p,Memphis Grizzlies,127,Los Angeles Lakers,119,Box Score,,Box Score,,"18,288",2:12
Mon Jan 10 2022,7:00p,Milwaukee Bucks,99,Charlotte Hornets,103,Box Score,,Box Score,,"14,253",2:16
Mon Jan 10 2022,7:00p,Utah Jazz,116,Detroit Pistons,126,Box Score,,Box Score,,"17,834",2:07
Mon Jan 10 2022,7:30p,Indiana Pacers,98,Boston Celtics,101,Box Score,,Box Score,OT,"19,156",2:40
Mon Jan 10 2022,7:30p,San Antonio Spurs,96,New York Knicks,111,Box Score,,Box Score,,"16,569",2:02
Mon Jan 10 2022,8:00p,Philadelphia 76ers,111,Houston Rockets,91,Box Score,,Box Score,,"13,593",2:07
Mon Jan 10 2022,10:00p,Brooklyn Nets,108,Portland Trail Blazers,114,Box Score,,Box Score,,"16,379",2:14
Mon Jan 10 2022,10:00p,Cleveland Cavaliers,109,Sacramento Kings,108,Box Score,,Box Score,,"12,110",2:08
Tue Jan 11 2022,7:00p,Oklahoma City Thunder,118,Washington Wizards,122,Box Score,,Box Score,,"13,985",2:12
Tue Jan 11 2022,7:30p,Phoenix Suns,99,Toronto Raptors,95,Box Score,,Box Score,,0,2:14
Tue Jan 11 2022,8:00p,Detroit Pistons,87,Chicago Bulls,133,Box Score,,Box Score,,"19,886",2:10
Tue Jan 11 2022,8:00p,Golden State Warriors,108,Memphis Grizzlies,116,Box Score,,Box Score,,"17,794",2:12
Tue Jan 11 2022,8:00p,Minnesota Timberwolves,125,New Orleans Pelicans,128,Box Score,,Box Score,,"15,155",2:30
Tue Jan 11 2022,10:30p,Denver Nuggets,85,Los Angeles Clippers,87,Box Score,,Box Score,,"15,077",2:12
Wed Jan 12 2022,7:00p,Boston Celtics,119,Indiana Pacers,100,Box Score,,Box Score,,"13,560",2:10
Wed Jan 12 2022,7:00p,Charlotte Hornets,109,Philadelphia 76ers,98,Box Score,,Box Score,,"20,317",2:11
Wed Jan 12 2022,7:00p,Orlando Magic,106,Washington Wizards,112,Box Score,,Box Score,,"13,138",2:05
Wed Jan 12 2022,7:30p,Miami Heat,115,Atlanta Hawks,91,Box Score,,Box Score,,"15,355",2:07
Wed Jan 12 2022,7:30p,Dallas Mavericks,85,New York Knicks,108,Box Score,,Box Score,,"18,215",2:08
Wed Jan 12 2022,8:30p,Houston Rockets,128,San Antonio Spurs,124,Box Score,,Box Score,,"11,314",2:20
Wed Jan 12 2022,9:00p,Cleveland Cavaliers,111,Utah Jazz,91,Box Score,,Box Score,,"18,306",2:03
Wed Jan 12 2022,10:00p,Brooklyn Nets,138,Chicago Bulls,112,Box Score,,Box Score,,"21,698",2:16
Wed Jan 12 2022,10:00p,Los Angeles Lakers,116,Sacramento Kings,125,Box Score,,Box Score,,"12,199",2:13
Thu Jan 13 2022,7:30p,Golden State Warriors,99,Milwaukee Bucks,118,Box Score,,Box Score,,"17,848",2:13
Thu Jan 13 2022,8:00p,Minnesota Timberwolves,108,Memphis Grizzlies,116,Box Score,,Box Score,,"15,881",2:24
Thu Jan 13 2022,8:00p,Los Angeles Clippers,89,New Orleans Pelicans,113,Box Score,,Box Score,,"15,406",2:04
Thu Jan 13 2022,8:30p,Oklahoma City Thunder,130,Brooklyn Nets,109,Box Score,,Box Score,,"16,964",2:09
Thu Jan 13 2022,10:00p,Portland Trail Blazers,108,Denver Nuggets,140,Box Score,,Box Score,,"14,972",2:17
Fri Jan 14 2022,7:00p,Orlando Magic,116,Charlotte Hornets,109,Box Score,,Box Score,,"16,011",2:14
Fri Jan 14 2022,7:00p,Toronto Raptors,87,Detroit Pistons,103,Box Score,,Box Score,,"18,011",2:22
Fri Jan 14 2022,7:00p,Phoenix Suns,112,Indiana Pacers,94,Box Score,,Box Score,,"14,019",2:12
Fri Jan 14 2022,7:00p,Boston Celtics,99,Philadelphia 76ers,111,Box Score,,Box Score,,"20,444",2:11
Fri Jan 14 2022,7:30p,Golden State Warriors,138,Chicago Bulls,96,Box Score,,Box Score,,"21,174",2:08
Fri Jan 14 2022,8:00p,Atlanta Hawks,118,Miami Heat,124,Box Score,,Box Score,,"19,600",2:26
Fri Jan 14 2022,8:30p,Cleveland Cavaliers,114,San Antonio Spurs,109,Box Score,,Box Score,,"12,160",2:11
Fri Jan 14 2022,10:00p,Dallas Mavericks,112,Memphis Grizzlies,85,Box Score,,Box Score,,"16,712",2:09
Fri Jan 14 2022,10:00p,Houston Rockets,114,Sacramento Kings,126,Box Score,,Box Score,,"12,857",2:14
Sat Jan 15 2022,6:30p,Toronto Raptors,103,Milwaukee Bucks,96,Box Score,,Box Score,,"17,341",2:22
Sat Jan 15 2022,7:00p,Portland Trail Blazers,115,Washington Wizards,110,Box Score,,Box Score,,"15,124",2:20
Sat Jan 15 2022,7:30p,New York Knicks,117,Atlanta Hawks,108,Box Score,,Box Score,,"16,414",2:12
Sat Jan 15 2022,7:30p,New Orleans Pelicans,105,Brooklyn Nets,120,Box Score,,Box Score,,"17,034",2:09
Sat Jan 15 2022,8:00p,Philadelphia 76ers,109,Miami Heat,98,Box Score,,Box Score,,"19,600",2:14
Sat Jan 15 2022,8:00p,Cleveland Cavaliers,107,Oklahoma City Thunder,102,Box Score,,Box Score,,"15,284",2:35
Sat Jan 15 2022,8:30p,Chicago Bulls,112,Boston Celtics,114,Box Score,,Box Score,,"19,156",2:08
Sat Jan 15 2022,8:30p,Los Angeles Clippers,94,San Antonio Spurs,101,Box Score,,Box Score,,"13,223",2:03
Sat Jan 15 2022,9:00p,Los Angeles Lakers,96,Denver Nuggets,133,Box Score,,Box Score,,"19,520",2:01
Sat Jan 15 2022,9:30p,Orlando Magic,92,Dallas Mavericks,108,Box Score,,Box Score,,"19,816",2:14
Sun Jan 16 2022,1:00p,Phoenix Suns,135,Detroit Pistons,108,Box Score,,Box Score,,"18,178",2:19
Sun Jan 16 2022,6:00p,Houston Rockets,118,Sacramento Kings,112,Box Score,,Box Score,,"13,601",2:17
Sun Jan 16 2022,8:00p,Utah Jazz,125,Denver Nuggets,102,Box Score,,Box Score,,"15,647",2:04
Sun Jan 16 2022,8:00p,Golden State Warriors,99,Minnesota Timberwolves,119,Box Score,,Box Score,,"17,136",2:14
Mon Jan 17 2022,12:30p,New Orleans Pelicans,92,Boston Celtics,104,Box Score,,Box Score,,"19,156",2:02
Mon Jan 17 2022,1:00p,Charlotte Hornets,97,New York Knicks,87,Box Score,,Box Score,,"19,812",2:00
Mon Jan 17 2022,2:00p,Philadelphia 76ers,98,Washington Wizards,117,Box Score,,Box Score,,"14,581",2:11
Mon Jan 17 2022,3:00p,Brooklyn Nets,107,Cleveland Cavaliers,114,Box Score,,Box Score,,"18,105",2:10
Mon Jan 17 2022,3:30p,Indiana Pacers,133,Los Angeles Clippers,139,Box Score,,Box Score,,"15,080",2:19
Mon Jan 17 2022,3:30p,Chicago Bulls,106,Memphis Grizzlies,119,Box Score,,Box Score,,"17,794",2:14
Mon Jan 17 2022,6:00p,Milwaukee Bucks,114,Atlanta Hawks,121,Box Score,,Box Score,,"16,903",2:31
Mon Jan 17 2022,7:00p,Portland Trail Blazers,98,Orlando Magic,88,Box Score,,Box Score,,"13,648",2:10
Mon Jan 17 2022,7:30p,Toronto Raptors,99,Miami Heat,104,Box Score,,Box Score,,"19,600",2:18
Mon Jan 17 2022,8:30p,Oklahoma City Thunder,102,Dallas Mavericks,104,Box Score,,Box Score,,"19,266",2:12
Mon Jan 17 2022,8:30p,Phoenix Suns,121,San Antonio Spurs,107,Box Score,,Box Score,,"10,422",2:01
Mon Jan 17 2022,10:30p,Utah Jazz,95,Los Angeles Lakers,101,Box Score,,Box Score,,"17,238",2:24
Tue Jan 18 2022,7:30p,Minnesota Timberwolves,112,New York Knicks,110,Box Score,,Box Score,,"16,071",2:33
Tue Jan 18 2022,10:00p,Detroit Pistons,86,Golden State Warriors,102,Box Score,,Box Score,,"18,064",2:11
Wed Jan 19 2022,7:00p,Orlando Magic,110,Philadelphia 76ers,123,Box Score,,Box Score,,"20,081",2:10
Wed Jan 19 2022,7:00p,Brooklyn Nets,119,Washington Wizards,118,Box Score,,Box Score,,"15,380",2:19
Wed Jan 19 2022,7:30p,Minnesota Timberwolves,122,Atlanta Hawks,134,Box Score,,Box Score,,"15,199",2:27
Wed Jan 19 2022,7:30p,Charlotte Hornets,111,Boston Celtics,102,Box Score,,Box Score,,"19,156",2:18
Wed Jan 19 2022,7:30p,Portland Trail Blazers,92,Miami Heat,104,Box Score,,Box Score,,"19,600",
Wed Jan 19 2022,8:00p,Cleveland Cavaliers,104,Chicago Bulls,117,Box Score,,Box Score,,"20,824",2:07
Wed Jan 19 2022,8:00p,Memphis Grizzlies,114,Milwaukee Bucks,126,Box Score,,Box Score,,"17,341",2:21
Wed Jan 19 2022,8:30p,Toronto Raptors,98,Dallas Mavericks,102,Box Score,,Box Score,,"19,218",2:18
Wed Jan 19 2022,8:30p,Oklahoma City Thunder,96,San Antonio Spurs,118,Box Score,,Box Score,,"11,848",2:05
Wed Jan 19 2022,9:00p,Houston Rockets,116,Utah Jazz,111,Box Score,,Box Score,,"18,306",2:11
Wed Jan 19 2022,10:00p,Los Angeles Clippers,128,Denver Nuggets,130,Box Score,,Box Score,OT,"14,547",2:35
Wed Jan 19 2022,10:00p,Detroit Pistons,133,Sacramento Kings,131,Box Score,,Box Score,,"12,907",2:21
Wed Jan 19 2022,10:30p,Indiana Pacers,111,Los Angeles Lakers,104,Box Score,,Box Score,,"17,818",2:13
Thu Jan 20 2022,7:30p,Phoenix Suns,109,Dallas Mavericks,101,Box Score,,Box Score,,"18,306",2:21
Thu Jan 20 2022,7:30p,New Orleans Pelicans,102,New York Knicks,91,Box Score,,Box Score,,"16,168",2:12
Thu Jan 20 2022,10:00p,Indiana Pacers,121,Golden State Warriors,117,Box Score,,Box Score,OT,"18,064",3:01
Fri Jan 21 2022,7:00p,Oklahoma City Thunder,98,Charlotte Hornets,121,Box Score,,Box Score,,"15,835",2:05
Fri Jan 21 2022,7:00p,Los Angeles Lakers,116,Orlando Magic,105,Box Score,,Box Score,,"18,846",2:20
Fri Jan 21 2022,7:00p,Los Angeles Clippers,102,Philadelphia 76ers,101,Box Score,,Box Score,,"20,182",2:12
Fri Jan 21 2022,7:30p,Miami Heat,108,Atlanta Hawks,110,Box Score,,Box Score,,"16,385",2:17
Fri Jan 21 2022,7:30p,Portland Trail Blazers,109,Boston Celtics,105,Box Score,,Box Score,,"19,156",2:25
